model,epoch,rouge,bleu,bleu_list,exact_match,f1,elapsed_time
acg,90,36.91345527996044,22.795213653083838,"32.443343120770784,25.109736443734686,18.979437145059396,14.648337902770493",2.4193548387096775,38.553892929020506,19227.58423757553
acg,100,36.77755949354473,22.69732093626322,"32.38478708482677,25.087343587348172,18.88264283110916,14.434510241768795",2.0161290322580645,38.43309865247245,19537.292886972427
acg,110,36.25416223333136,21.640084716931533,"31.723565793272606,24.183785173769472,17.71524299536634,12.937744905317722",2.0161290322580645,37.82671444424107,21655.90608739853
acg,120,36.94736811226695,22.64762612247112,"32.29637999145437,24.97487234685738,18.83766737719611,14.48158477437661",2.0161290322580645,38.3624764323321,24250.64429974556
acg,130,37.10242987787133,22.88799859474313,"32.52967436482005,25.22071821877583,19.067238514492537,14.734363280884107",2.0161290322580645,38.61566649982608,26608.677134513855
acg,140,36.58335701806466,22.62010530807272,"32.301946192494334,25.00557257183046,18.79487151295259,14.378030955013498",2.0161290322580645,38.06641106330211,29254.879230976105
acg,150,36.69367227787681,22.642405849682834,"32.35682927841481,25.026487510184808,18.80427610642813,14.382030503703591",2.0161290322580645,38.183740677660595,30820.301130771637
acg,160,36.151861186939314,21.334300506704746,"31.349640174292414,23.921210282941573,17.451282352956806,12.615069216628182",2.0161290322580645,37.63243879146906,30558.695913791656
acg,170,36.14057482970598,21.12871749179883,"31.180714007030076,23.741628107869744,17.247213826419518,12.345314025875973",2.0161290322580645,37.673018659052055,31005.274250030518
acg,180,36.56487426832562,22.595242624701662,"32.21549780307002,24.975866961890798,18.793882087491355,14.395723646354474",2.0161290322580645,38.01393558263027,33206.19782423973
acg,190,36.246497813914814,21.35106939141817,"31.357096012787224,23.92839270078738,17.47161521468384,12.647173637414234",2.0161290322580645,37.73161933257208,36060.17801809311
acg,200,36.266410199418594,21.349560382932392,"31.345929740893364,23.924987557275884,17.473899084899063,12.653425148661254",2.0161290322580645,37.777702281880835,33795.97702741623
hredqs,1,0.5616136277749584,0.00832112424018086,"0.03328446185561347,6.231443759541039e-10,7.654487614150953e-09,2.6827477981687617e-08",0.0,0.6401789343584574,188.49255871772766
hredqs,2,0.688437624183132,0.008482436931781759,"0.03392970930343735,6.472614520152115e-10,8.261427778309463e-09,2.9515000459205767e-08",0.0,0.7662744961132056,234.14542603492737
hredqs,3,0.8398300302998546,0.07209436502231688,"0.20846915135861663,0.0799073642991668,9.380644700657838e-07,6.367014043324605e-09",0.0,0.8975063914580041,259.12030506134033
hredqs,4,2.0056322714045587,0.29508200416610747,"0.5525623905516125,0.35986135819095927,0.267854778264253,4.9489657605074215e-05",0.0,2.132124920092324,287.68529891967773
hredqs,5,2.52428632754377,0.4621891208180502,"0.9796636414358628,0.5649288793748871,0.3041187175125735,4.524494887750929e-05",0.0,2.641540522794892,319.0555100440979
hredqs,6,2.3798230405455403,0.2450378228218559,"0.6054192861636298,0.3747295099112539,2.4845505872101916e-06,1.0661952613018332e-08",0.0,2.513226350394282,347.76123118400574
hredqs,7,3.2974066762593526,0.6068764999152294,"0.8129667619770149,0.5623710173978691,0.47593875892070464,0.5762294613653287",0.0,3.492333719148235,372.4710454940796
hredqs,8,3.5968967139454118,0.4383645144292554,"0.8653831930173195,0.5629544538358928,0.32503296723935526,8.744362445391376e-05",0.4032258064516129,3.8487355992099808,413.5234022140503
hredqs,9,5.967603450041483,1.4777247900854433,"2.389834077385828,1.6432335615425433,1.048563611911734,0.8292679095016674",0.0,6.186666930404707,439.740416765213
hredqs,10,7.519923742864118,1.8439738696166907,"3.06872844930921,2.097562794126716,1.3020126275944854,0.9075916074363523",0.0,7.904601598327876,476.9974117279053
hredqs,20,27.482313424040512,15.695195151348518,"23.323296566576886,17.44345008966096,12.659459160623465,9.354574788532762",0.4032258064516129,29.55763342848734,786.4256067276001
hredqs,30,38.73699492808115,30.145441133282564,"39.41532056343605,32.352990783771766,26.445853685373827,22.36759950054862",1.6129032258064515,39.950189818762745,1100.918948173523
